mets,metNames,metHMDB,metKeggID,metEHMNID,metFormulas,metCHEBIID,metPubChemID,metHepatoNetID,metInchiString,metCharge,b,c
CE6240[c],9-deoxy-delta12-PGD2,,,CE6240,C20H31O4,,,,"'InChI=1/C20H32O4/c1-2-3-6-10-17(21)13-14-18-16(12-15-19(18)22)9-7-4-5-8-11-20(23)24/h4,7,14,16-17,21H,2-3,5-6,8-13,15H2,1H3,(H,23,24)/p-1/b7-4-,18-14+/t16-,17-/m0/s1",,0,0
CE6241[c],S-(9-deoxy-delta12-PGD2)-glutathione,HMDB13057,,CE6241,C30H47N3O10S,,53481597,,,,0,0
CE6240[m],9-deoxy-delta12-PGD2,,,CE6240,C20H31O4,,,,"'InChI=1/C20H32O4/c1-2-3-6-10-17(21)13-14-18-16(12-15-19(18)22)9-7-4-5-8-11-20(23)24/h4,7,14,16-17,21H,2-3,5-6,8-13,15H2,1H3,(H,23,24)/p-1/b7-4-,18-14+/t16-,17-/m0/s1",,0,0
CE6241[m],S-(9-deoxy-delta12-PGD2)-glutathione,HMDB13057,,CE6241,C30H47N3O10S,,53481597,,,,0,0
CE6240[r],9-deoxy-delta12-PGD2,,,CE6240,C20H31O4,,,,"'InChI=1/C20H32O4/c1-2-3-6-10-17(21)13-14-18-16(12-15-19(18)22)9-7-4-5-8-11-20(23)24/h4,7,14,16-17,21H,2-3,5-6,8-13,15H2,1H3,(H,23,24)/p-1/b7-4-,18-14+/t16-,17-/m0/s1",,0,0
CE6241[r],S-(9-deoxy-delta12-PGD2)-glutathione,HMDB13057,,CE6241,C30H47N3O10S,,53481597,,,,0,0
CE6242[c],S-(PGJ2)-glutathione,HMDB13063,,CE6242,C30H45N3O10S,,53481603,,,,0,0
CE6242[m],S-(PGJ2)-glutathione,HMDB13063,,CE6242,C30H45N3O10S,,53481603,,,,0,0
CE6242[r],S-(PGJ2)-glutathione,HMDB13063,,CE6242,C30H45N3O10S,,53481603,,,,0,0
CE6243[c],"S-(9-deoxy-delta9,12-PGD2)-glutathione",HMDB13058,,CE6243,C30H45N3O10S,,53481598,,,,0,0
CE6243[m],"S-(9-deoxy-delta9,12-PGD2)-glutathione",HMDB13058,,CE6243,C30H45N3O10S,,53481598,,,,0,0
CE6243[r],"S-(9-deoxy-delta9,12-PGD2)-glutathione",HMDB13058,,CE6243,C30H45N3O10S,,53481598,,,,0,0
CE6245[c],"S-(11-OH-9-deoxy-delta9,12-PGD2)-glutathione",HMDB13056,,CE6245,C30H47N3O10S,,53481596,,,,0,0
CE6244[c],S-(11-hydroxy-9-deoxy-delta12-PGD2)-glutathione,HMDB13055,,CE6244,C30H49N3O10S,,53481595,,,,0,0
leuktrE4[x],leukotriene E4(1-),HMDB02200,C05952,C05952,C23H36NO5S,15650,440857,,"'InChI=1S/C23H37NO5S/c1-2-3-4-5-6-7-8-9-10-11-12-13-16-21(30-18-19(24)23(28)29)20(25)15-14-17-22(26)27/h6-7,9-13,16,19-21,25H,2-5,8,14-15,17-18,24H2,1H3,(H,26,27)(H,28,29)/p-1/b7-6-,10-9-,12-11+,16-13+/t19-,20-,21+/m0/s1",,0,0
C03577[x],20-hydroxy-leukotriene E4(1-),,,C03577,C23H36NO6S,58584,,,"'InChI=1S/C23H37NO6S/c24-19(23(29)30)18-31-21(20(26)14-13-16-22(27)28)15-11-9-7-5-3-1-2-4-6-8-10-12-17-25/h2-5,7,9,11,15,19-21,25-26H,1,6,8,10,12-14,16-18,24H2,(H,27,28)(H,29,30)/b4-2-,5-3-,9-7+,15-11+/t19-,20-,21+/m0/s1",,0,0
CE5994[x],20-oxo-leukotriene E4,HMDB12642,,CE5994,C23H34NO6S,,53481512,,"'InChI=1/C23H35NO6S/c24-19(23(29)30)18-31-21(20(26)14-13-16-22(27)28)15-11-9-7-5-3-1-2-4-6-8-10-12-17-25/h2-5,7,9,11,15,17,19-21,26H,1,6,8,10,12-14,16,18,24H2,(H,27,28)(H,29,30)/p-1/b4-2-,5-3-,9-7+,15-11+/t19-,20+,21-/m1/s1",,0,0
CE5995[x],20-COOH-leukotriene E4,HMDB12634,,CE5995,C23H33NO7S,,53481508,,,,0,0
CE6235[c],S-(PGA2)-glutathione,HMDB13062,,CE6235,C30H45N3O10S,,53481602,,,,0,0
CE6235[m],S-(PGA2)-glutathione,HMDB13062,,CE6235,C30H45N3O10S,,53481602,,,,0,0
C05953[r],Prostaglandin A2,HMDB02752,C05953,C05953,C20H29O4,27820,22833602,,"'InChI=1S/C20H30O4/c1-2-3-6-9-17(21)14-12-16-13-15-19(22)18(16)10-7-4-5-8-11-20(23)24/h4,7,12-18,21H,2-3,5-6,8-11H2,1H3,(H,23,24)/b7-4-,14-12+/t16-,17-,18+/m0/s1",,0,0
CE6235[r],S-(PGA2)-glutathione,HMDB13062,,CE6235,C30H45N3O10S,,53481602,,,,0,0
C11304[c],S-(PGA1)-glutathione,HMDB13061,C11304,C11304,C30H47N3O10S,,5281898,,"'InChI=1/C30H49N3O10S/c1-2-3-6-9-19(34)12-13-21-20(10-7-4-5-8-11-27(37)38)24(35)16-25(21)44-18-23(29(41)32-17-28(39)40)33-26(36)15-14-22(31)30(42)43/h12-13,19-23,25,34H,2-11,14-18,31H2,1H3,(H,32,41)(H,33,36)(H,37,38)(H,39,40)(H,42,43)/b13-12+/t19-,20?,21+,22-,23-,25?/m0/s1",,0,0
C04685[m],prostaglandin A1(1-),HMDB02656,C04685,C04685,C20H31O4,15545,5281912,,"'InChI=1S/C20H32O4/c1-2-3-6-9-17(21)14-12-16-13-15-19(22)18(16)10-7-4-5-8-11-20(23)24/h12-18,21H,2-11H2,1H3,(H,23,24)/p-1/b14-12+/t16-,17-,18+/m0/s1",,0,0
C11304[m],S-(PGA1)-glutathione,HMDB13061,C11304,C11304,C30H47N3O10S,,5281898,,"'InChI=1/C30H49N3O10S/c1-2-3-6-9-19(34)12-13-21-20(10-7-4-5-8-11-27(37)38)24(35)16-25(21)44-18-23(29(41)32-17-28(39)40)33-26(36)15-14-22(31)30(42)43/h12-13,19-23,25,34H,2-11,14-18,31H2,1H3,(H,32,41)(H,33,36)(H,37,38)(H,39,40)(H,42,43)/b13-12+/t19-,20?,21+,22-,23-,25?/m0/s1",,0,0
C04685[r],prostaglandin A1(1-),HMDB02656,C04685,C04685,C20H31O4,15545,5281912,,"'InChI=1S/C20H32O4/c1-2-3-6-9-17(21)14-12-16-13-15-19(22)18(16)10-7-4-5-8-11-20(23)24/h12-18,21H,2-11H2,1H3,(H,23,24)/p-1/b14-12+/t16-,17-,18+/m0/s1",,0,0
C11304[r],S-(PGA1)-glutathione,HMDB13061,C11304,C11304,C30H47N3O10S,,5281898,,"'InChI=1/C30H49N3O10S/c1-2-3-6-9-19(34)12-13-21-20(10-7-4-5-8-11-27(37)38)24(35)16-25(21)44-18-23(29(41)32-17-28(39)40)33-26(36)15-14-22(31)30(42)43/h12-13,19-23,25,34H,2-11,14-18,31H2,1H3,(H,32,41)(H,33,36)(H,37,38)(H,39,40)(H,42,43)/b13-12+/t19-,20?,21+,22-,23-,25?/m0/s1",,0,0
CE6183[m],"18,20-dioxo-20-CoA-leukotriene B4",HMDB12606,,CE6183,C41H57N7O22P3S,,53481487,,"'InChI=1/C41H62N7O22P3S/c1-41(2,23-67-73(64,65)70-72(62,63)66-22-29-35(69-71(59,60)61)34(56)40(68-29)48-25-47-33-37(42)45-24-46-38(33)48)36(57)39(58)44-18-17-30(52)43-19-20-74-32(55)21-28(51)14-9-5-8-13-26(49)11-6-3-4-7-12-27(50)15-10-16-31(53)54/h3-8,11-12,24-27,29,34-36,40,49-50,56-57H,9-10,13-23H2,1-2H3,(H,43,52)(H,44,58)(H,53,54)(H,62,63)(H,64,65)(H2,42,45,46)(H2,59,60,61)/p-5/b4-3+,8-5-,11-6+,12-7-/t26-,27+,29+,34-,35-,36u,40+/m1/s1",,0,0
CE6184[m],18-CoA-18-oxo-dinorleukotriene B4,HMDB12608,,CE6184,C39H55N7O21P3S,,53481490,,"'InChI=1/C39H60N7O21P3S/c1-39(2,22-64-70(61,62)67-69(59,60)63-21-27-33(66-68(56,57)58)32(53)38(65-27)46-24-45-31-35(40)43-23-44-36(31)46)34(54)37(55)42-18-17-28(49)41-19-20-71-30(52)16-9-5-8-13-25(47)11-6-3-4-7-12-26(48)14-10-15-29(50)51/h3-8,11-12,23-27,32-34,38,47-48,53-54H,9-10,13-22H2,1-2H3,(H,41,49)(H,42,55)(H,50,51)(H,59,60)(H,61,62)(H2,40,43,44)(H2,56,57,58)/p-5/b4-3+,8-5-,11-6+,12-7-/t25-,26+,27+,32-,33-,34u,38+/m1/s1",,0,0
CE6183[x],"18,20-dioxo-20-CoA-leukotriene B4",HMDB12606,,CE6183,C41H57N7O22P3S,,53481487,,"'InChI=1/C41H62N7O22P3S/c1-41(2,23-67-73(64,65)70-72(62,63)66-22-29-35(69-71(59,60)61)34(56)40(68-29)48-25-47-33-37(42)45-24-46-38(33)48)36(57)39(58)44-18-17-30(52)43-19-20-74-32(55)21-28(51)14-9-5-8-13-26(49)11-6-3-4-7-12-27(50)15-10-16-31(53)54/h3-8,11-12,24-27,29,34-36,40,49-50,56-57H,9-10,13-23H2,1-2H3,(H,43,52)(H,44,58)(H,53,54)(H,62,63)(H,64,65)(H2,42,45,46)(H2,59,60,61)/p-5/b4-3+,8-5-,11-6+,12-7-/t26-,27+,29+,34-,35-,36u,40+/m1/s1",,0,0
CE6184[x],18-CoA-18-oxo-dinorleukotriene B4,HMDB12608,,CE6184,C39H55N7O21P3S,,53481490,,"'InChI=1/C39H60N7O21P3S/c1-39(2,22-64-70(61,62)67-69(59,60)63-21-27-33(66-68(56,57)58)32(53)38(65-27)46-24-45-31-35(40)43-23-44-36(31)46)34(54)37(55)42-18-17-28(49)41-19-20-71-30(52)16-9-5-8-13-25(47)11-6-3-4-7-12-26(48)14-10-15-29(50)51/h3-8,11-12,23-27,32-34,38,47-48,53-54H,9-10,13-22H2,1-2H3,(H,41,49)(H,42,55)(H,50,51)(H,59,60)(H,61,62)(H2,40,43,44)(H2,56,57,58)/p-5/b4-3+,8-5-,11-6+,12-7-/t25-,26+,27+,32-,33-,34u,38+/m1/s1",,0,0
CE6184[c],18-CoA-18-oxo-dinorleukotriene B4,HMDB12608,,CE6184,C39H55N7O21P3S,,53481490,,"'InChI=1/C39H60N7O21P3S/c1-39(2,22-64-70(61,62)67-69(59,60)63-21-27-33(66-68(56,57)58)32(53)38(65-27)46-24-45-31-35(40)43-23-44-36(31)46)34(54)37(55)42-18-17-28(49)41-19-20-71-30(52)16-9-5-8-13-25(47)11-6-3-4-7-12-26(48)14-10-15-29(50)51/h3-8,11-12,23-27,32-34,38,47-48,53-54H,9-10,13-22H2,1-2H3,(H,41,49)(H,42,55)(H,50,51)(H,59,60)(H,61,62)(H2,40,43,44)(H2,56,57,58)/p-5/b4-3+,8-5-,11-6+,12-7-/t25-,26+,27+,32-,33-,34u,38+/m1/s1",,0,0
CE6185[c],omega-carboxy-trinor-leukotriene B4,HMDB13032,,CE6185,C18H24O6,,53481589,,"'InChI=1/C18H26O6/c19-15(11-6-3-7-13-17(21)22)9-4-1-2-5-10-16(20)12-8-14-18(23)24/h1-6,9-10,15-16,19-20H,7-8,11-14H2,(H,21,22)(H,23,24)/p-2/b2-1+,6-3-,9-4+,10-5-/t15-,16+/m1/s1",,0,0
CE6185[m],omega-carboxy-trinor-leukotriene B4,HMDB13032,,CE6185,C18H24O6,,53481589,,"'InChI=1/C18H26O6/c19-15(11-6-3-7-13-17(21)22)9-4-1-2-5-10-16(20)12-8-14-18(23)24/h1-6,9-10,15-16,19-20H,7-8,11-14H2,(H,21,22)(H,23,24)/p-2/b2-1+,6-3-,9-4+,10-5-/t15-,16+/m1/s1",,0,0
CE6185[x],omega-carboxy-trinor-leukotriene B4,HMDB13032,,CE6185,C18H24O6,,53481589,,"'InChI=1/C18H26O6/c19-15(11-6-3-7-13-17(21)22)9-4-1-2-5-10-16(20)12-8-14-18(23)24/h1-6,9-10,15-16,19-20H,7-8,11-14H2,(H,21,22)(H,23,24)/p-2/b2-1+,6-3-,9-4+,10-5-/t15-,16+/m1/s1",,0,0
CE6182[m],20-CoA-20-oxo-leukotriene B4,HMDB12632,,CE6182,C41H59N7O21P3S,,53481505,,"'InChI=1/C41H64N7O21P3S/c1-41(2,24-66-72(63,64)69-71(61,62)65-23-29-35(68-70(58,59)60)34(55)40(67-29)48-26-47-33-37(42)45-25-46-38(33)48)36(56)39(57)44-20-19-30(51)43-21-22-73-32(54)18-11-5-3-4-8-13-27(49)14-9-6-7-10-15-28(50)16-12-17-31(52)53/h4,6-10,14-15,25-29,34-36,40,49-50,55-56H,3,5,11-13,16-24H2,1-2H3,(H,43,51)(H,44,57)(H,52,53)(H,61,62)(H,63,64)(H2,42,45,46)(H2,58,59,60)/p-5/b7-6+,8-4-,14-9+,15-10-/t27-,28-,29-,34+,35+,36u,40-/m0/s1",,0,0
CE6186[m],18E-20-oxo-20-CoA-LTB4,HMDB12609,,CE6186,C41H57N7O21P3S,,,,"'InChI=1/C41H62N7O21P3S/c1-41(2,24-66-72(63,64)69-71(61,62)65-23-29-35(68-70(58,59)60)34(55)40(67-29)48-26-47-33-37(42)45-25-46-38(33)48)36(56)39(57)44-20-19-30(51)43-21-22-73-32(54)18-11-5-3-4-8-13-27(49)14-9-6-7-10-15-28(50)16-12-17-31(52)53/h4,6-11,14-15,18,25-29,34-36,40,49-50,55-56H,3,5,12-13,16-17,19-24H2,1-2H3,(H,43,51)(H,44,57)(H,52,53)(H,61,62)(H,63,64)(H2,42,45,46)(H2,58,59,60)/p-5/b7-6+,8-4-,14-9+,15-10-,18-11+/t27-,28-,29-,34+,35+,36u,40-/m0/s1",,0,0
CE6182[x],20-CoA-20-oxo-leukotriene B4,HMDB12632,,CE6182,C41H59N7O21P3S,,53481505,,"'InChI=1/C41H64N7O21P3S/c1-41(2,24-66-72(63,64)69-71(61,62)65-23-29-35(68-70(58,59)60)34(55)40(67-29)48-26-47-33-37(42)45-25-46-38(33)48)36(56)39(57)44-20-19-30(51)43-21-22-73-32(54)18-11-5-3-4-8-13-27(49)14-9-6-7-10-15-28(50)16-12-17-31(52)53/h4,6-10,14-15,25-29,34-36,40,49-50,55-56H,3,5,11-13,16-24H2,1-2H3,(H,43,51)(H,44,57)(H,52,53)(H,61,62)(H,63,64)(H2,42,45,46)(H2,58,59,60)/p-5/b7-6+,8-4-,14-9+,15-10-/t27-,28-,29-,34+,35+,36u,40-/m0/s1",,0,0
CE6186[x],18E-20-oxo-20-CoA-LTB4,HMDB12609,,CE6186,C41H57N7O21P3S,,,,"'InChI=1/C41H62N7O21P3S/c1-41(2,24-66-72(63,64)69-71(61,62)65-23-29-35(68-70(58,59)60)34(55)40(67-29)48-26-47-33-37(42)45-25-46-38(33)48)36(56)39(57)44-20-19-30(51)43-21-22-73-32(54)18-11-5-3-4-8-13-27(49)14-9-6-7-10-15-28(50)16-12-17-31(52)53/h4,6-11,14-15,18,25-29,34-36,40,49-50,55-56H,3,5,12-13,16-17,19-24H2,1-2H3,(H,43,51)(H,44,57)(H,52,53)(H,61,62)(H,63,64)(H2,42,45,46)(H2,58,59,60)/p-5/b7-6+,8-4-,14-9+,15-10-,18-11+/t27-,28-,29-,34+,35+,36u,40-/m0/s1",,0,0
CE6182[c],20-CoA-20-oxo-leukotriene B4,HMDB12632,,CE6182,C41H59N7O21P3S,,53481505,,"'InChI=1/C41H64N7O21P3S/c1-41(2,24-66-72(63,64)69-71(61,62)65-23-29-35(68-70(58,59)60)34(55)40(67-29)48-26-47-33-37(42)45-25-46-38(33)48)36(56)39(57)44-20-19-30(51)43-21-22-73-32(54)18-11-5-3-4-8-13-27(49)14-9-6-7-10-15-28(50)16-12-17-31(52)53/h4,6-10,14-15,25-29,34-36,40,49-50,55-56H,3,5,11-13,16-24H2,1-2H3,(H,43,51)(H,44,57)(H,52,53)(H,61,62)(H,63,64)(H2,42,45,46)(H2,58,59,60)/p-5/b7-6+,8-4-,14-9+,15-10-/t27-,28-,29-,34+,35+,36u,40-/m0/s1",,0,0
CE6182[r],20-CoA-20-oxo-leukotriene B4,HMDB12632,,CE6182,C41H59N7O21P3S,,53481505,,"'InChI=1/C41H64N7O21P3S/c1-41(2,24-66-72(63,64)69-71(61,62)65-23-29-35(68-70(58,59)60)34(55)40(67-29)48-26-47-33-37(42)45-25-46-38(33)48)36(56)39(57)44-20-19-30(51)43-21-22-73-32(54)18-11-5-3-4-8-13-27(49)14-9-6-7-10-15-28(50)16-12-17-31(52)53/h4,6-10,14-15,25-29,34-36,40,49-50,55-56H,3,5,11-13,16-24H2,1-2H3,(H,43,51)(H,44,57)(H,52,53)(H,61,62)(H,63,64)(H2,42,45,46)(H2,58,59,60)/p-5/b7-6+,8-4-,14-9+,15-10-/t27-,28-,29-,34+,35+,36u,40-/m0/s1",,0,0
CE2054[x],20-carboxy-leukotriene-B4,,,CE2054,C20H28O6,,,,"'InChI=1/C20H30O6/c21-17(11-6-2-1-3-9-15-19(23)24)12-7-4-5-8-13-18(22)14-10-16-20(25)26/h2,4-8,12-13,17-18,21-22H,1,3,9-11,14-16H2,(H,23,24)(H,25,26)/p-2/b5-4+,6-2-,12-7+,13-8-/t17-,18-/m0/s1",,0,0
CE6187[m],20-CoA-20-oxo-18R-hydroxyleucotriene B4,HMDB12631,,CE6187,C41H59N7O22P3S,,,,"'InChI=1/C41H64N7O22P3S/c1-41(2,23-67-73(64,65)70-72(62,63)66-22-29-35(69-71(59,60)61)34(56)40(68-29)48-25-47-33-37(42)45-24-46-38(33)48)36(57)39(58)44-18-17-30(52)43-19-20-74-32(55)21-28(51)14-9-5-8-13-26(49)11-6-3-4-7-12-27(50)15-10-16-31(53)54/h3-8,11-12,24-29,34-36,40,49-51,56-57H,9-10,13-23H2,1-2H3,(H,43,52)(H,44,58)(H,53,54)(H,62,63)(H,64,65)(H2,42,45,46)(H2,59,60,61)/p-5/b4-3+,8-5-,11-6+,12-7-/t26-,27+,28+,29+,34-,35-,36u,40+/m1/s1",,0,0
CE6187[x],20-CoA-20-oxo-18R-hydroxyleucotriene B4,HMDB12631,,CE6187,C41H59N7O22P3S,,,,"'InChI=1/C41H64N7O22P3S/c1-41(2,23-67-73(64,65)70-72(62,63)66-22-29-35(69-71(59,60)61)34(56)40(68-29)48-25-47-33-37(42)45-24-46-38(33)48)36(57)39(58)44-18-17-30(52)43-19-20-74-32(55)21-28(51)14-9-5-8-13-26(49)11-6-3-4-7-12-27(50)15-10-16-31(53)54/h3-8,11-12,24-29,34-36,40,49-51,56-57H,9-10,13-23H2,1-2H3,(H,43,52)(H,44,58)(H,53,54)(H,62,63)(H,64,65)(H2,42,45,46)(H2,59,60,61)/p-5/b4-3+,8-5-,11-6+,12-7-/t26-,27+,28+,29+,34-,35-,36u,40+/m1/s1",,0,0
CE6187[c],20-CoA-20-oxo-18R-hydroxyleucotriene B4,HMDB12631,,CE6187,C41H59N7O22P3S,,,,"'InChI=1/C41H64N7O22P3S/c1-41(2,23-67-73(64,65)70-72(62,63)66-22-29-35(69-71(59,60)61)34(56)40(68-29)48-25-47-33-37(42)45-24-46-38(33)48)36(57)39(58)44-18-17-30(52)43-19-20-74-32(55)21-28(51)14-9-5-8-13-26(49)11-6-3-4-7-12-27(50)15-10-16-31(53)54/h3-8,11-12,24-29,34-36,40,49-51,56-57H,9-10,13-23H2,1-2H3,(H,43,52)(H,44,58)(H,53,54)(H,62,63)(H,64,65)(H2,42,45,46)(H2,59,60,61)/p-5/b4-3+,8-5-,11-6+,12-7-/t26-,27+,28+,29+,34-,35-,36u,40+/m1/s1",,0,0
CE6183[c],"18,20-dioxo-20-CoA-leukotriene B4",HMDB12606,,CE6183,C41H57N7O22P3S,,53481487,,"'InChI=1/C41H62N7O22P3S/c1-41(2,23-67-73(64,65)70-72(62,63)66-22-29-35(69-71(59,60)61)34(56)40(68-29)48-25-47-33-37(42)45-24-46-38(33)48)36(57)39(58)44-18-17-30(52)43-19-20-74-32(55)21-28(51)14-9-5-8-13-26(49)11-6-3-4-7-12-27(50)15-10-16-31(53)54/h3-8,11-12,24-27,29,34-36,40,49-50,56-57H,9-10,13-23H2,1-2H3,(H,43,52)(H,44,58)(H,53,54)(H,62,63)(H,64,65)(H2,42,45,46)(H2,59,60,61)/p-5/b4-3+,8-5-,11-6+,12-7-/t26-,27+,29+,34-,35-,36u,40+/m1/s1",,0,0
CE6230[c],"15-hydroperoxyeicosa-8Z,11Z,13E-trienoate",,,CE6230,C20H33O4,,53936694,,"'InChI=1/C20H34O4/c1-2-3-13-16-19(24-23)17-14-11-9-7-5-4-6-8-10-12-15-18-20(21)22/h4-5,9,11,14,17,19,23H,2-3,6-8,10,12-13,15-16,18H2,1H3,(H,21,22)/p-1/b5-4-,11-9-,17-14+",,0,0
CE2537[c],"15-hydroxy-(8Z,11Z,13E)-eicosatrienoate",HMDB05045,,CE2537,C20H33O3,,1437,,"'InChI=1/C20H34O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h4-5,9,11,14,17,19,21H,2-3,6-8,10,12-13,15-16,18H2,1H3,(H,22,23)/p-1/b5-4-,11-9-,17-14+",,0,0
CE2516[c],"(8Z,11Z,14Z)-eicosatrienoic acid",,,CE2516,C20H33O2,,3011,,"'InChI=1/C20H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13H,2-5,8,11,14-19H2,1H3,(H,21,22)/p-1/b7-6-,10-9-,13-12-",,0,0
CE6232[c],prostaglandin G1,HMDB13039,,CE6232,C20H33O6,,53481591,,"'InChI=1/C20H34O6/c1-2-3-6-9-15(24-23)12-13-17-16(18-14-19(17)26-25-18)10-7-4-5-8-11-20(21)22/h12-13,15-19,23H,2-11,14H2,1H3,(H,21,22)/p-1/b13-12+/t15-,16+,17+,18-,19+/m0/s1",,0,0
CE2516[r],"(8Z,11Z,14Z)-eicosatrienoic acid",,,CE2516,C20H33O2,,3011,,"'InChI=1/C20H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13H,2-5,8,11,14-19H2,1H3,(H,21,22)/p-1/b7-6-,10-9-,13-12-",,0,0
CE6232[r],prostaglandin G1,HMDB13039,,CE6232,C20H33O6,,53481591,,"'InChI=1/C20H34O6/c1-2-3-6-9-15(24-23)12-13-17-16(18-14-19(17)26-25-18)10-7-4-5-8-11-20(21)22/h12-13,15-19,23H,2-11,14H2,1H3,(H,21,22)/p-1/b13-12+/t15-,16+,17+,18-,19+/m0/s1",,0,0
CE6189[x],CoA-20-COOH-18-oxo-LTE4,HMDB12912,,CE6189,C44H62N8O23P3S2,,53481542,,"'InChI=1/C44H67N8O23P3S2/c1-44(2,24-72-78(69,70)75-77(67,68)71-22-30-37(74-76(64,65)66)36(59)42(73-30)52-26-51-35-39(46)49-25-50-40(35)52)38(60)41(61)48-18-17-32(55)47-19-20-79-34(58)21-27(53)13-10-8-6-4-3-5-7-9-11-15-31(80-23-28(45)43(62)63)29(54)14-12-16-33(56)57/h3,5-9,11,15,25-26,28-31,36-38,42,54,59-60H,4,10,12-14,16-24,45H2,1-2H3,(H,47,55)(H,48,61)(H,56,57)(H,62,63)(H,67,68)(H,69,70)(H2,46,49,50)(H2,64,65,66)/p-5/b5-3-,8-6-,9-7+,15-11+/t28-,29+,30+,31-,36-,37-,38u,42+/m1/s1",,0,0
CE6192[x],18(R)-hydroxy-20-oxo-20-CoA-LTE4,HMDB12605,,CE6192,C44H64N8O23P3S2,,,,"'InChI=1/C44H69N8O23P3S2/c1-44(2,24-72-78(69,70)75-77(67,68)71-22-30-37(74-76(64,65)66)36(59)42(73-30)52-26-51-35-39(46)49-25-50-40(35)52)38(60)41(61)48-18-17-32(55)47-19-20-79-34(58)21-27(53)13-10-8-6-4-3-5-7-9-11-15-31(80-23-28(45)43(62)63)29(54)14-12-16-33(56)57/h3,5-9,11,15,25-31,36-38,42,53-54,59-60H,4,10,12-14,16-24,45H2,1-2H3,(H,47,55)(H,48,61)(H,56,57)(H,62,63)(H,67,68)(H,69,70)(H2,46,49,50)(H2,64,65,66)/p-5/b5-3-,8-6-,9-7+,15-11+/t27-,28-,29+,30+,31-,36-,37-,38u,42+/m1/s1",,0,0
CE6198[x],"16,18-oxo-18-CoA-dinor-LTE4",HMDB12594,,CE6198,C42H60N8O23P3S2,,53481480,,"'InChI=1/C42H65N8O23P3S2/c1-42(2,22-70-76(67,68)73-75(65,66)69-20-28-35(72-74(62,63)64)34(57)40(71-28)50-24-49-33-37(44)47-23-48-38(33)50)36(58)39(59)46-16-15-30(53)45-17-18-77-32(56)19-25(51)11-8-6-4-3-5-7-9-13-29(78-21-26(43)41(60)61)27(52)12-10-14-31(54)55/h3-5,7,9,13,23-24,26-29,34-36,40,52,57-58H,6,8,10-12,14-22,43H2,1-2H3,(H,45,53)(H,46,59)(H,54,55)(H,60,61)(H,65,66)(H,67,68)(H2,44,47,48)(H2,62,63,64)/p-5/b4-3-,7-5+,13-9+/t26-,27+,28+,29-,34-,35-,36u,40+/m1/s1",,0,0
CE6226[x],16(S)-hydroxy-18-oxo-18-CoA-LTE4,HMDB12593,,CE6226,C42H62N8O23P3S2,,53481478,,"'InChI=1/C42H67N8O23P3S2/c1-42(2,22-70-76(67,68)73-75(65,66)69-20-28-35(72-74(62,63)64)34(57)40(71-28)50-24-49-33-37(44)47-23-48-38(33)50)36(58)39(59)46-16-15-30(53)45-17-18-77-32(56)19-25(51)11-8-6-4-3-5-7-9-13-29(78-21-26(43)41(60)61)27(52)12-10-14-31(54)55/h3-5,7,9,13,23-29,34-36,40,51-52,57-58H,6,8,10-12,14-22,43H2,1-2H3,(H,45,53)(H,46,59)(H,54,55)(H,60,61)(H,65,66)(H,67,68)(H2,44,47,48)(H2,62,63,64)/p-5/b4-3-,7-5+,13-9+/t25-,26+,27-,28-,29+,34+,35+,36u,40-/m0/s1",,0,0
CE6188[x],CoA-omega-COOH-dinor-LTE4,HMDB12914,,CE6188,C42H60N8O22P3S2,,,,"'InChI=1/C42H65N8O22P3S2/c1-42(2,23-69-75(66,67)72-74(64,65)68-21-28-35(71-73(61,62)63)34(56)40(70-28)50-25-49-33-37(44)47-24-48-38(33)50)36(57)39(58)46-18-17-30(52)45-19-20-76-32(55)16-11-9-7-5-3-4-6-8-10-14-29(77-22-26(43)41(59)60)27(51)13-12-15-31(53)54/h3-4,6-10,14,24-29,34-36,40,51,56-57H,5,11-13,15-23,43H2,1-2H3,(H,45,52)(H,46,58)(H,53,54)(H,59,60)(H,64,65)(H,66,67)(H2,44,47,48)(H2,61,62,63)/p-5/b4-3-,8-6+,9-7-,14-10+/t26-,27+,28+,29-,34-,35-,36u,40+/m1/s1",,0,0
CE6193[x],18-carboxy-dinor-LTE4,HMDB12607,,CE6193,C21H29NO7S,,53481489,,"'InChI=1/C21H31NO7S/c22-16(21(28)29)15-30-18(17(23)11-10-14-20(26)27)12-8-6-4-2-1-3-5-7-9-13-19(24)25/h1-2,4-8,12,16-18,23H,3,9-11,13-15,22H2,(H,24,25)(H,26,27)(H,28,29)/p-2/b2-1-,6-4+,7-5-,12-8+/t16-,17+,18-/m1/s1",,0,0
