rid,EHMN,old_rid,Metabolite name,other
4221,C01530,651,octadecanoate (n-C18:0),
4222,C01530,651,octadecanoate (n-C18:0),
4223,C01530,651,octadecanoate (n-C18:0),
4224,C01530,651,octadecanoate (n-C18:0),
4225,[],,Octadecanoyl-ACP (n-C18:0ACP),
4226,C00712,442,octadecenoate (n-C18:1),
4227,C00712,442,octadecenoate (n-C18:1),
4228,C00712,442,octadecenoate (n-C18:1),
4229,C00712,442,octadecenoate (n-C18:1),
4230,[],,octadecadienoate (n-C18:2),
4231,[],,Octadecynoyl-ACP (n-C18:2ACP),
4232,C00510,349,9-octadecenoylcoa,
4233,[],,11-octadecenoyl carnitine,
4234,[],,11-octadecenoyl carnitine,
4235,C06423,,octanoate (n-C8:0),
4236,C06423,,octanoate (n-C8:0),
4237,[],,11-octadecenoylcoa,
4238,[],,11-octadecenoylcoa,
4239,[],,octadecenoylcoa,
4240,[],,octadecenoylcoa,
4241,[],,"octadecenoyl carnitine (hypothetical, position of double bond unknown)",
4242,[],,"octadecenoyl carnitine (hypothetical, position of double bond unknown)",
4243,[],,5-octenoylcoa,
4244,[],,5-octenoylcoa,
4245,[],,cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1),
4246,CE2244,1812,trans-Octadec-2-enoyl-CoA,
4247,CE2244,1812,trans-Octadec-2-enoyl-CoA,
4248,CE2244,1812,trans-Octadec-2-enoyl-CoA,
4249,C00510,349,Octadecenoyl-CoA (n-C18:1CoA),
4250,C00510,349,Octadecenoyl-CoA (n-C18:1CoA),
4251,C00510,349,Octadecenoyl-CoA (n-C18:1CoA),
4252,C00510,349,Octadecenoyl-CoA (n-C18:1CoA),
4253,[],,octadecenoyl carnitine,
4254,[],,octadecenoyl carnitine,
4255,C01328,630,hydroxide ion,
4256,C01328,630,hydroxide ion,
4257,C07324,,omeprazole,
4258,C07324,,omeprazole,
4259,[],,w-hydroxydecanoicacid,
4260,[],,w-hydroxydecanoicacid,
4261,C19623,,w-hydroxydocosanoicacid,
4262,C19623,,w-hydroxydocosanoicacid,
4263,[],,w-hydroxypalmiticacid,
4264,[],,w-hydroxypalmiticacid,
4265,C14787,1599,naphthalene epoxide,
4266,C14787,1599,naphthalene epoxide,
4267,C16678,,4-oxo-retinoic acid,
4268,C16678,,4-oxo-retinoic acid,
4269,C00077,69,Ornithine,
4270,C00077,69,Ornithine,
4271,C00077,69,Ornithine,
4272,C00515,352,D-ornithinium(1+),
4273,C00295,235,Orotate,
4274,C00295,235,Orotate,
4275,C01103,548,Orotidine 5'-phosphate,
4276,C00209,177,oxalate(2-),
4277,C00209,177,oxalate(2-),
4278,C00209,177,oxalate(2-),
4279,C00209,177,oxalate(2-),
4280,C00416,305,phosphatidate(2-),
4281,C00416,305,phosphatidate(2-),
4282,C00416,305,phosphatidate(2-),
4283,C00416,305,phosphatidate(2-),
4284,C00416,305,phosphatidate(2-),
4285,C07086,1488,phenylacetate,
4286,C07086,1488,phenylacetate,
4287,C00601,390,phenylacetaldehyde,
4288,C00601,390,phenylacetaldehyde,
4289,[],,1-alkyl 2-acteylglycerol 3-phosphocholine,
4290,[],,1-alkyl 2-acteylglycerol 3-phosphocholine,
4291,C01194,584,1-phosphatidyl-1D-myo-inositol(1-),
4292,C01194,584,1-phosphatidyl-1D-myo-inositol(1-),
4293,C01194,584,1-phosphatidyl-1D-myo-inositol(1-),
4294,C01194,584,1-phosphatidyl-1D-myo-inositol(1-),
4295,C05981,1404,"1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)",
4296,C05981,1404,"1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)",
4297,C05981,1404,"1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)",
4298,C05981,1404,"1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)",
4299,[],,"1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)",
4300,[],,"1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)",
4301,[],,"1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)",
4302,[],,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)",
4303,[],,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)",
4304,[],,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)",
4305,C04549,1050,1-phosphatidyl-1D-myo-inositol 3-phosphate(3-),
4306,C04549,1050,1-phosphatidyl-1D-myo-inositol 3-phosphate(3-),
4307,C04549,1050,1-phosphatidyl-1D-myo-inositol 3-phosphate(3-),
4308,C04549,1050,1-phosphatidyl-1D-myo-inositol 3-phosphate(3-),
4309,C04637,1061,"phosphatidylinositol 4,5-bisphosphate",
4310,C04637,1061,"phosphatidylinositol 4,5-bisphosphate",
4311,C04637,1061,"phosphatidylinositol 4,5-bisphosphate",
4312,C04637,1061,"phosphatidylinositol 4,5-bisphosphate",
4313,C04637,1061,"phosphatidylinositol 4,5-bisphosphate",
4314,C01277,618,1-phosphatidyl-1D-myo-inositol 4-phosphate(3-),
4315,C01277,618,1-phosphatidyl-1D-myo-inositol 4-phosphate(3-),
4316,C01277,618,1-phosphatidyl-1D-myo-inositol 4-phosphate(3-),
4317,[],,1-phosphatidyl-1D-myo-inositol 5-phosphate(3-),
4318,[],,1-phosphatidyl-1D-myo-inositol 5-phosphate(3-),
4319,[],,1-phosphatidyl-1D-myo-inositol 5-phosphate(3-),
4320,C05764,1341,Palmitoyl-ACP (n-C16:0ACP),
4321,C01134,555,Pantetheine 4'-phosphate,
4322,C01134,555,Pantetheine 4'-phosphate,
4323,C01134,555,Pantetheine 4'-phosphate,
4324,C00054,49,"adenosine 3',5'-bismonophosphate(4-)",
4325,C00054,49,"adenosine 3',5'-bismonophosphate(4-)",
4326,C00053,48,"(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate",
4327,C00053,48,"(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate",
4328,[],,Phosphatidylcholine,
4329,[],,Phosphatidylcholine,
4330,C00157,140,Phosphatidylcholine,
4331,C00157,140,Phosphatidylcholine,
4332,C00157,140,Phosphatidylcholine,
4333,C01211,592,erythro-5-hydroxy-L-lysinium(1+),
4334,C03020,,Procollagen L-lysine,
4335,C02305,765,N-phosphocreatinate(2-),
4336,C02305,765,N-phosphocreatinate(2-),
4337,C03017,,propionyl-carnitine,
4338,C03017,,propionyl-carnitine,
4339,C03017,,propionyl-carnitine,
4340,C07711,,Previtamin D3,
4341,C00627,400,Pyridoxine 5'-phosphate,
4342,[],,phosphatidylethanolamine,
4343,C00350,269,phosphatidylethanolamine,
4344,C00350,269,phosphatidylethanolamine,
4345,C00350,269,phosphatidylethanolamine,
4346,C00350,269,phosphatidylethanolamine,
4347,[],,phosphatidylethanolamine,
4348,C05332,1184,2-phenylethanaminium,
4349,C12449,,pseudoecgonine,
4350,C12450,,Pseudoecgonyl-CoA,
4351,C00714,,pectins,
4352,[],,pectin-deoxycholic acid complex,
4353,[],,pectin-glycocholate complex,
4354,[],,pectin-taurocholic acid complex,
4355,C00888,,pentanoylcoa,
4356,C00074,66,Phosphoenolpyruvate,
4357,C00074,66,Phosphoenolpyruvate,
4358,C02188,752,Peptidyl-L-lysine,
4359,C02188,752,Peptidyl-L-lysine,
4360,[],,peptide sans lysine,
4361,C11924,1556,Perillic acid,
4362,C11924,1556,Perillic acid,
4363,C02452,785,perillyl alcohol,
4364,C02452,785,perillyl alcohol,
4365,[],,phosphatidylglycerol(1-),
4366,[],,phosphatidylglycerol(1-),
4367,[],,phosphatidyl glycerol phosphate,
4368,C00582,,phenylacetyl-CoA(4-),
4369,C00079,71,L-phenylalanine,
4370,C00079,71,L-phenylalanine,
4371,C00079,71,L-phenylalanine,
4372,C00079,71,L-phenylalanine,
4373,C04148,,(2S)-4-carbamoyl-2-(2-phenylacetamido)butanoate,
4374,C04148,,(2S)-4-carbamoyl-2-(2-phenylacetamido)butanoate,
4375,C00032,31,Protoheme,
4376,C00032,31,Protoheme,
4377,C00032,31,Protoheme,
4378,C01102,,O-phosphonato-L-homoserine(2-),
4379,C00166,148,keto-phenylpyruvate,
4380,C00166,148,keto-phenylpyruvate,
4381,C02059,,phylloquinone,
4382,C02059,,phylloquinone,
4383,C01607,659,phytanate,
4384,C01607,659,phytanate,
4385,C01607,659,phytanate,
4386,C07343,1498,2-hydroxyphytanoyl-CoA(4-),
4387,C02060,738,phytanoyl-CoA(4-),
4388,C02060,738,phytanoyl-CoA(4-),
4389,C00009,9,hydrogenphosphate,
4390,C00009,9,hydrogenphosphate,
4391,C00009,9,hydrogenphosphate,
4392,C00009,9,hydrogenphosphate,
4393,C00009,9,hydrogenphosphate,
4394,C00009,9,hydrogenphosphate,
4395,C00009,9,hydrogenphosphate,
4396,C00009,9,hydrogenphosphate,
4397,C00154,138,Palmitoyl-CoA (n-C16:0CoA),
4398,C00154,138,Palmitoyl-CoA (n-C16:0CoA),
4399,C00154,138,Palmitoyl-CoA (n-C16:0CoA),
4400,C00154,138,Palmitoyl-CoA (n-C16:0CoA),
4401,C00154,138,Palmitoyl-CoA (n-C16:0CoA),
4402,C02990,857,L-palmitoylcarnitine,
4403,C02990,857,L-palmitoylcarnitine,
4404,C02990,857,L-palmitoylcarnitine,
4405,C02990,857,L-palmitoylcarnitine,
4406,C00864,480,(R)-Pantothenate,
4407,C00864,480,(R)-Pantothenate,
4408,C00864,480,(R)-Pantothenate,
4409,C00163,145,propionate,
4410,C00163,145,propionate,
4411,C00163,145,propionate,
4412,C00163,145,propionate,
4413,C00931,497,Porphobilinogen,
4414,C00100,89,Propanoyl-CoA,
4415,C00100,89,Propanoyl-CoA,
4416,C00100,89,Propanoyl-CoA,
4417,C00013,13,Diphosphate,
4418,C00013,13,Diphosphate,
4419,C00013,13,Diphosphate,
4420,C00013,13,Diphosphate,
4421,C00013,13,Diphosphate,
4422,C00013,13,Diphosphate,
4423,C11526,1544,5-Diphosphoinositol pentakisphosphate,
4424,C11526,1544,5-Diphosphoinositol pentakisphosphate,
4425,C01204,589,Diphosphoinositol tetrakisphosphate,
4426,C01204,589,Diphosphoinositol tetrakisphosphate,
4427,C02191,754,Protoporphyrin,
4428,C01079,541,Protoporphyrinogen IX,
4429,C01079,541,Protoporphyrinogen IX,
4430,C00536,367,triphosphate(5-),
4431,C00536,367,triphosphate(5-),
4432,C00536,367,triphosphate(5-),
4433,C03090,871,5-Phospho-beta-D-ribosylamine,
4434,[],,glycophosphatidylinositol (GPI)-anchored protein precursor,
4435,C01953,722,pregnenolone,
4436,C01953,722,pregnenolone,
4437,C01953,722,pregnenolone,
4438,C01953,722,pregnenolone,
4439,C01953,722,pregnenolone,
4440,CE4764,1969,pregnenolone sulfate,
4441,CE4764,1969,pregnenolone sulfate,
4442,CE4764,1969,pregnenolone sulfate,
4443,CE4764,1969,pregnenolone sulfate,
4444,C00410,302,progesterone,
4445,C00410,302,progesterone,
4446,C00410,302,progesterone,
4447,[],,pristanic acid,
4448,[],,pristanic acid,
4449,[],,pristanal,
4450,[],,pristanal,
4451,[],,pristanoyl coa,
4452,[],,pristanoyl coa,
4453,C00763,454,D-proline,
4454,C00763,454,D-proline,
4455,C00763,454,D-proline,
4456,C00763,454,D-proline,
4457,C00148,133,L-proline,
4458,C00148,133,L-proline,
4459,C00148,133,L-proline,
4460,C00148,133,L-proline,
4461,C00148,133,L-proline,
4462,[],,L-Prolinylglycine,
4463,[],,L-Prolinylglycine,
4464,C04654,1064,15-dehydro-prostaglandin E1(1-),
4465,C00696,436,prostaglandin D2(1-),
4466,C00696,436,prostaglandin D2(1-),
4467,C00696,436,prostaglandin D2(1-),
4468,C04741,1086,prostaglandin E1(1-),
4469,C04741,1086,prostaglandin E1(1-),
4470,C04741,1086,prostaglandin E1(1-),
4471,C00584,386,prostaglandin E2(1-),
4472,C00584,386,prostaglandin E2(1-),
4473,C00584,386,prostaglandin E2(1-),
4474,C00584,386,prostaglandin E2(1-),
4475,C00639,410,prostaglandin F2alpha(1-),
4476,C00639,410,prostaglandin F2alpha(1-),
4477,C00427,312,prostaglandin H2(1-),
4478,C00427,312,prostaglandin H2(1-),
4479,C00427,312,prostaglandin H2(1-),
4480,C01312,625,prostaglandin I2(1-),
4481,C01312,625,prostaglandin I2(1-),
4482,C01312,625,prostaglandin I2(1-),
4483,C00894,488,acryloyl-CoA(4-),
4484,C00894,488,acryloyl-CoA(4-),
4485,C00119,105,5-Phospho-alpha-D-ribose 1-diphosphate,
4486,C00119,105,5-Phospho-alpha-D-ribose 1-diphosphate,
4487,[],,phosphatidylserine,
4488,[],,phosphatidylserine,
4489,[],,phosphatidylserine,
4490,[],,phosphatidylserine,
4491,[],,phosphatidylserine,
4492,C01005,520,O-Phospho-L-serine,
4493,[],,psyllium,
4494,[],,psillium-glycocholic acid complex,
4495,[],,psyllium-taurocholic acid complex,
4496,[],,psyllium-taurodeoxycholic acid complex,
4497,C16537,,pentadecanoate,
4498,C16537,,pentadecanoate,
4499,[],,pentadecanoyl Coenzyme A,
4500,[],,pentadecanoyl Coenzyme A,
4501,[],,pendtadenoyl carnitine,
4502,[],,pendtadenoyl carnitine,
4503,C00134,120,Putrescine,
4504,C00134,120,Putrescine,
4505,C00134,120,Putrescine,
4506,C00134,120,Putrescine,
4507,C00831,472,pantetheine,
4508,C00831,472,pantetheine,
4509,C00831,472,pantetheine,
4510,C00647,416,Pyridoxamine 5'-phosphate,
4511,C00647,416,Pyridoxamine 5'-phosphate,
4512,C00534,365,Pyridoxamine,
4513,C00534,365,Pyridoxamine,
4514,C00250,207,Pyridoxal,
4515,C00250,207,Pyridoxal,
4516,C00018,18,Pyridoxal 5'-phosphate,
4517,C00018,18,Pyridoxal 5'-phosphate,
4518,C00018,18,Pyridoxal 5'-phosphate,
4519,C00314,245,Pyridoxine,
4520,C00314,245,Pyridoxine,
4521,C02576,804,perillyl aldehyde,
4522,C02576,804,perillyl aldehyde,
4523,C00022,22,pyruvate,
4524,C00022,22,pyruvate,
4525,C00022,22,pyruvate,
4526,C00022,22,pyruvate,
4527,C11378,1531,ubiquinone-10,
4528,C11378,1531,ubiquinone-10,
4529,C11378,1531,ubiquinone-10,
4530,C00390,294,Ubiquinol-10,
4531,C00390,294,Ubiquinol-10,
4532,C00390,294,Ubiquinol-10,
4533,C03722,952,quinolinate(2-),
4534,[],,R group 1 Coenzyme A,
4535,[],,R group 1 Coenzyme A,
4536,C00442,319,alpha-D-Ribose 1-phosphate,
4537,[],,R group 2 Coenzyme A,
4538,[],,R group 2 Coenzyme A,
4539,[],,R group 3 Coenzyme A,
4540,[],,R group 4 Coenzyme A,
4541,[],,R group 5 Coenzyme A,
4542,C00117,103,alpha-D-Ribose 5-phosphate,
4543,C00117,103,alpha-D-Ribose 5-phosphate,
4544,C00117,103,alpha-D-Ribose 5-phosphate,
4545,[],,R group 6 Coenzyme A,
4546,C00309,,D-ribulose,
4547,C00474,,D-ribitol,
4548,C00474,,D-ribitol,
4549,[],,fatty acid retinol,
4550,[],,fatty acid retinol,
4551,C00376,286,retinal,
4552,C00376,286,retinal,
4553,C02110,743,11-cis-retinal,
4554,CE5589,2212,13-cis-retinal,
4555,CE5589,2212,13-cis-retinal,
4556,CE5575,2209,all-trans-retinal,
4557,CE5575,2209,all-trans-retinal,
4558,C00473,334,retinol,
4559,C00473,334,retinol,
4560,C00473,334,retinol,
4561,C16682,,9-cis-retinol,
4562,C16682,,9-cis-retinol,
4563,C00899,490,11-cis-retinol,
4564,C00899,490,11-cis-retinol,
4565,C19962,,13-cis-retinol,
4566,C00777,455,all-trans-retinoate,
4567,C00777,455,all-trans-retinoate,
4568,C00777,455,all-trans-retinoate,
4569,C00777,455,all-trans-retinoate,
4570,[],,retinoyl CoA,
4571,C11061,1517,retinoyl glucuronide,
4572,C11061,1517,retinoyl glucuronide,
4573,C11061,1517,retinoyl glucuronide,
4574,C00121,107,D-ribose,
4575,C00121,107,D-ribose,
4576,C00255,210,Riboflavin,
4577,C00255,210,Riboflavin,
4578,C03150,875,N-Ribosylnicotinamide,
4579,[],,R total,
4580,[],,R total,
4581,[],,R total,
4582,[],,R total,
4583,[],,R total 2 position,
4584,[],,R total 2 position,
4585,[],,R total 2 coenzyme A,
4586,[],,R total 2 coenzyme A,
4587,[],,R total 2 carnitine,
4588,[],,R total 2 carnitine,
4589,[],,R total 3 position,
4590,[],,R total 3 position,
4591,[],,R total 3 Coenzyme A,
4592,[],,R total 3 Coenzyme A,
4593,[],,R total 3 carnitine,
4594,[],,R total 3 carnitine,
4595,[],,R total Coenzyme A,
4596,[],,R total Coenzyme A,
4597,[],,R total Coenzyme A,
4598,[],,R total carnitine,
4599,[],,R total carnitine,
4600,C00199,172,D-ribulose 5-phosphate(2-),
4601,C00199,172,D-ribulose 5-phosphate(2-),
4602,[],,PA6,
4603,[],,PA6,
4604,[],,PA6,
4605,[],,de-Fuc form of PA6 (w/o peptide linkage),
4606,[],,de-Fuc form of PA6 (w/o peptide linkage),
4607,[],,de-Fuc form of PA6,
4608,[],,de-Fuc form of PA6,
4609,[],,"de-Fuc, reducing GlcNAc removed form of PA6 (w/o peptide linkage)",
4610,[],,"de-Fuc, reducing GlcNAc removed form of PA6 (w/o peptide linkage)",
4611,C05382,1194,Sedoheptulose 7-phosphate,
4612,C00449,324,L-saccharopinate(1-),
4613,C00213,179,Sarcosine,
4614,C00213,179,Sarcosine,
4615,C00213,179,Sarcosine,
4616,C00213,179,Sarcosine,
4617,[],,suberylcoa,
4618,[],,suberylcoa,
4619,C00794,462,D-glucitol,
4620,C00794,462,D-glucitol,
4621,C05692,1309,Se-Adenosylselenohomocysteine,
4622,C05692,1309,Se-Adenosylselenohomocysteine,
4623,C05691,1308,Se-Adenosylselenomethionine,
4624,C05691,1308,Se-Adenosylselenomethionine,
4625,C08277,,sebacicacid,
4626,C08277,,sebacicacid,
4627,[],,sebacoylcoa,
4628,[],,sebacoylcoa,
4629,C05697,1312,selenate,
4630,C05697,1312,selenate,
4631,C05688,1306,selenocysteine,
4632,C05699,1314,Selenocystathionine,
4633,C05698,1313,Selenohomocysteine,
4634,C05698,1313,Selenohomocysteine,
4635,C05698,1313,Selenohomocysteine,
4636,C05335,1185,selenomethionine,
4637,C05335,1185,selenomethionine,
4638,C05335,1185,selenomethionine,
4639,C01528,650,Selenide,
4640,C05172,1142,Selenophosphate,
4641,C00740,449,D-serine,
4642,C00740,449,D-serine,
4643,[],,protein-linked serine residue (glycosaminoglycan attachment site),
4644,[],,protein-linked serine residue (glycosaminoglycan attachment site),
4645,C00065,58,L-serine,
4646,C00065,58,L-serine,
4647,C00065,58,L-serine,
4648,C00065,58,L-serine,
4649,C00065,58,L-serine,
4650,C00065,58,L-serine,
4651,C00065,58,L-serine,
4652,[],,protein-linked serine or threonine residue (O-glycosylation site),
4653,[],,protein-linked serine or threonine residue (O-glycosylation site),
4654,C01031,528,S-formylglutathionate(1-),
4655,[],,sulfatide galactocerebroside,
4656,[],,sulfatide galactocerebroside,
4657,[],,sulfatide galactocerebroside,
4658,C11499,,(S)-3-sulfonatolactate(2-),
4659,C11499,,(S)-3-sulfonatolactate(2-),
4660,C11499,,(S)-3-sulfonatolactate(2-),
4661,C05824,,S-Sulfo-L-cysteine,
4662,C05824,,S-Sulfo-L-cysteine,
4663,C00094,84,Sulfite,
4664,C00094,84,Sulfite,
4665,C00094,84,Sulfite,
4666,C00094,84,Sulfite,
4667,C00094,84,Sulfite,
4668,C00059,52,sulfate,
4669,C00059,52,sulfate,
4670,C00059,52,sulfate,
4671,C00059,52,sulfate,
4672,C00059,52,sulfate,
4673,C00059,52,sulfate,
4674,C03640,,sphingosylphosphorylcholine,
4675,C03640,,sphingosylphosphorylcholine,
4676,C01120,552,"(2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate",
4677,C01120,552,"(2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate",
4678,C01120,552,"(2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate",
4679,C00836,473,sphinganine(1+),
4680,C00836,473,sphinganine(1+),
4681,C00319,248,sphingosine(1+),
4682,C00319,248,sphingosine(1+),
4683,C00319,248,sphingosine(1+),
4684,[],,sphingomyelin betaine,
4685,[],,sphingomyelin betaine,
4686,[],,sphingomyelin betaine,
4687,C06124,1425,sphingosine 1-phosphate(1-),
4688,C06124,1425,sphingosine 1-phosphate(1-),
4689,C06124,1425,sphingosine 1-phosphate(1-),
4690,C00315,246,Spermidine,
4691,C00315,246,Spermidine,
4692,C00315,246,Spermidine,
4693,C00750,451,spermine(4+),
4694,C00750,451,spermine(4+),
4695,C00750,451,spermine(4+),
4696,C00751,452,squalene,
4697,C00247,204,L-Sorbose,
4698,C00780,457,serotonin(1+),
4699,C00780,457,serotonin(1+),
4700,C01054,538,"(S)-2,3-epoxysqualene",
4701,[],,sialyl-T antigen,
4702,C00412,303,Stearoyl-CoA (n-C18:0CoA),
4703,C00412,303,Stearoyl-CoA (n-C18:0CoA),
4704,C00412,303,Stearoyl-CoA (n-C18:0CoA),
4705,C00412,303,Stearoyl-CoA (n-C18:0CoA),
4706,C00412,303,Stearoyl-CoA (n-C18:0CoA),
4707,[],,stearoylcarnitine,
4708,[],,stearoylcarnitine,
4709,[],,sialyl-Tn antigen,
4710,[],,"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})",
4711,[],,"starch, structure 2 (1,6-{2[1,4-Glc], [1,4-Glc]})",
4712,C16300,,"stearidonic acid C18:4, n-3",
4713,C16300,,"stearidonic acid C18:4, n-3",
4714,C16300,,"stearidonic acid C18:4, n-3",
4715,C16300,,"stearidonic acid C18:4, n-3",
4716,C16163,,stearidonyl coenzyme A,
4717,C16163,,stearidonyl coenzyme A,
4718,C16163,,stearidonyl coenzyme A,
4719,[],,stearidonyl carnitine,
4720,[],,stearidonyl carnitine,
4721,C08278,,suberic acid,
4722,C08278,,suberic acid,
4723,C00042,39,Succinate,
4724,C00042,39,Succinate,
4725,C00042,39,Succinate,
4726,C00042,39,Succinate,
4727,C00042,39,Succinate,
4728,C00091,81,Succinyl-CoA,
4729,C00091,81,Succinyl-CoA,
4730,C00091,81,Succinyl-CoA,
4731,C00089,80,Sucrose,
4732,C00232,192,Succinic semialdehyde,
4733,[],,T antigen (core 1),
4734,C11945,1557,"trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA",
4735,C11945,1557,"trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA",
4736,C00811,466,trans-4-coumarate,
4737,C00811,466,trans-4-coumarate,
4738,[],,triglyceride,
4739,[],,triglyceride,
4740,[],,D-Tagatose 1-phosphate,
4741,C00795,,D-tagatose,
4742,C00795,,D-tagatose,
4743,C00245,202,Taurine,
4744,C00245,202,Taurine,
4745,C00245,202,Taurine,
4746,C07394,,paclitaxel,
4747,C07394,,paclitaxel,
4748,C05122,1133,taurocholate,
4749,C05122,1133,taurocholate,
4750,C05122,1133,taurocholate,
4751,C01755,698,thiocyanate,
4752,C01755,698,thiocyanate,
4753,C01755,698,thiocyanate,
4754,C01755,698,thiocyanate,
4755,C01755,698,thiocyanate,
4756,C05465,1222,taurochenodeoxycholate,
4757,C05465,1222,taurochenodeoxycholate,
4758,C05465,1222,taurochenodeoxycholate,
4759,C02593,807,Tetradecanoyl-CoA (n-C14:0CoA),
4760,C02593,807,Tetradecanoyl-CoA (n-C14:0CoA),
4761,C02593,807,Tetradecanoyl-CoA (n-C14:0CoA),
4762,[],,myristoyl carnitine,
4763,[],,myristoyl carnitine,
4764,[],,"trans2,6dodecadienoylcoa",
4765,C05280,1171,"trans3,6dodecadienoylcoa",
4766,[],,cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1),
4767,[],,trans4decenoylcoa,
4768,C05463,1221,Taurodeoxycholic acid,
4769,[],,7-tetradecenoylcoa,
4770,[],,5-tetradecenoylcoa,
4771,[],,tetradecadienoylcoa,
4772,[],,tetradecadienoyl carnitine,
4773,[],,tetradecadienoyl carnitine,
4774,[],,"5,8-tetradecadienoylcoa",
4775,[],,"5,8-tetradecadienoylcoa",
4776,[],,tetradecenoylcoa,
4777,[],,tetradecenoyl carnitine,
4778,[],,tetradecenoyl carnitine,
4779,[],,"tetracosahexaenoic acid, n-3",
4780,[],,"tetracosahexaenoic acid, n-3",
4781,C16168,,tetracosahexaenoyl coenzyme A,
4782,C16168,,tetracosahexaenoyl coenzyme A,
4783,[],,"tetracosapentaenoic acid, n-3",
4784,[],,"tetracosapentaenoic acid, n-3",
4785,C16167,,"tetracosapentaenoyl coenzyme A, n-3",
4786,C16167,,"tetracosapentaenoyl coenzyme A, n-3",
4787,C16167,,"tetracosapentaenoyl coenzyme A, n-3",
4788,[],,tetracosapentaenoyl carnitine,
4789,[],,tetracosapentaenoyl carnitine,
4790,[],,"tetracosapentaenoic acid, n-6",
4791,[],,"tetracosapentaenoic acid, n-6",
4792,C16172,,"tetracosapentaenoyl coenzyme A, n-6",
4793,C16172,,"tetracosapentaenoyl coenzyme A, n-6",
4794,C16172,,"tetracosapentaenoyl coenzyme A, n-6",
4795,[],,tetracosapentaenoyl carnitine,
4796,[],,tetracosapentaenoyl carnitine,
4797,[],,tetracosatetraenoic acid n-6,
4798,[],,tetracosatetraenoic acid n-6,
4799,C16171,,tetracosatetraenoyl coenzyme A,
